FileName;Duration;Format;Channels;Library;Description;Originator;Note;Category;Reference
UIData_Processing Complete 002_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 003_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 004_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 005_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 006_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 007_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 008_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 011_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 015_VZ_GN.wav;0:02;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 016_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 017_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 018_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 019_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 020_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 021_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 022_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 023_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 024_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Processing Complete 025_VZ_GN.wav;0:01;48 24;2;Glitch Noises/User Interface;Short data processing sequence, confirmation, notification;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 001_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 002_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 003_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, harsh higher frequencies, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 004_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 005_VZ_GN.wav;0:02;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 006_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 007_VZ_GN.wav;0:08;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 008_VZ_GN.wav;0:02;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 011_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 013_VZ_GN.wav;0:05;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 014_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Reading 015_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Repeating data readings, digital noises, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 001_VZ_GN.wav;0:18;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 002_VZ_GN.wav;0:08;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 003_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 004_VZ_GN.wav;0:12;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 005_VZ_GN.wav;0:04;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 006_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 007_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 008_VZ_GN.wav;0:02;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 009_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 010_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 011_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 012_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 013_VZ_GN.wav;0:12;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 014_VZ_GN.wav;0:13;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 016_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 017_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 018_VZ_GN.wav;0:03;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 019_VZ_GN.wav;0:19;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 020_VZ_GN.wav;0:05;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 021_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 022_VZ_GN.wav;0:11;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 023_VZ_GN.wav;0:20;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 024_VZ_GN.wav;0:20;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Screeching 025_VZ_GN.wav;0:08;48 24;2;Glitch Noises/Data;Harsh digital noises, screeching, data reading, tonal, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 001_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 002_VZ_GN.wav;0:14;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 003_VZ_GN.wav;0:05;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 004_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 005_VZ_GN.wav;0:06;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 006_VZ_GN.wav;0:20;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 007_VZ_GN.wav;0:17;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 008_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 009_VZ_GN.wav;0:11;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 010_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 011_VZ_GN.wav;0:13;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 012_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 013_VZ_GN.wav;0:13;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 014_VZ_GN.wav;0:11;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 015_VZ_GN.wav;0:14;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 016_VZ_GN.wav;0:14;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 017_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 018_VZ_GN.wav;0:12;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 019_VZ_GN.wav;0:11;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 020_VZ_GN.wav;0:15;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 021_VZ_GN.wav;0:12;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 022_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 023_VZ_GN.wav;0:10;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 024_VZ_GN.wav;0:09;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIData_Scrubbing 025_VZ_GN.wav;0:08;48 24;2;Glitch Noises/Data;Various harsh digital noises, glitches, data scrubbing, corrupted data, looping;Vladislav Zharkov;;USER INTERFACE / DATA;vladislavzh.net
UIGlitch_Bit 001_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 002_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 003_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 004_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 005_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 006_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 007_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 008_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 009_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 010_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 011_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 012_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 013_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 014_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 015_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 016_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 017_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 018_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 019_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 020_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 021_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 022_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 023_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
UIGlitch_Bit 024_VZ_GN.wav;0:01;48 24;2;Glitch Noises/Glitch Bits;A very short abrupt digital glitch, noise;Vladislav Zharkov;;USER INTERFACE / GLITCH;vladislavzh.net
